
    时间      车速      一轮横向位移   二轮横向位移   三轮横向位移   四轮横向位移   一轮垂向位移   二轮垂向位移   三轮垂向位移   四轮垂向位移   一轮侧滚角位移   二轮侧滚角位移   三轮侧滚角位移   四轮侧滚角位移   一轮冲角位移   二轮冲角位移   三轮冲角位移   六轮冲角位移
       m             s               mm             mm             mm             mm             mm             mm             mm             mm              o              o              o              o              o              o              o              o

 0.27799186E+02 0.61775968E+03 0.14725246E-01 0.16791266E-01 0.58460341E-02 0.88263463E-02 0.11736425E+01 0.11736074E+01 0.11737706E+01 0.11737905E+01 -.95762177E-04 -.93870660E-04 -.44219230E-04 -.52017835E-04 0.10960902E-03 0.18125533E-03 0.59079533E-04 0.12392080E-03
 0.27799906E+02 0.61777568E+03 0.14683581E-01 0.16754015E-01 0.58257323E-02 0.87927168E-02 0.11736429E+01 0.11736077E+01 0.11737704E+01 0.11737903E+01 -.95571526E-04 -.93726999E-04 -.44133416E-04 -.51902796E-04 0.10930681E-03 0.18096526E-03 0.58446731E-04 0.12324173E-03
 0.27800626E+02 0.61779168E+03 0.14642021E-01 0.16716760E-01 0.58056215E-02 0.87592047E-02 0.11736433E+01 0.11736080E+01 0.11737702E+01 0.11737901E+01 -.95381200E-04 -.93583218E-04 -.44048477E-04 -.51788237E-04 0.10900229E-03 0.18067251E-03 0.57813651E-04 0.12256214E-03
 0.27801346E+02 0.61780768E+03 0.14600564E-01 0.16679501E-01 0.57857019E-02 0.87258105E-02 0.11736437E+01 0.11736084E+01 0.11737700E+01 0.11737898E+01 -.95191201E-04 -.93439323E-04 -.43964412E-04 -.51674156E-04 0.10869546E-03 0.18037709E-03 0.57180308E-04 0.12188206E-03
 0.27802066E+02 0.61782368E+03 0.14559213E-01 0.16642239E-01 0.57659734E-02 0.86925345E-02 0.11736441E+01 0.11736088E+01 0.11737696E+01 0.11737894E+01 -.95001535E-04 -.93295315E-04 -.43881221E-04 -.51560556E-04 0.10838633E-03 0.18007902E-03 0.56546716E-04 0.12120150E-03
 0.27802786E+02 0.61783968E+03 0.14517968E-01 0.16604975E-01 0.57464358E-02 0.86593771E-02 0.11736446E+01 0.11736092E+01 0.11737693E+01 0.11737890E+01 -.94812204E-04 -.93151199E-04 -.43798905E-04 -.51447438E-04 0.10807491E-03 0.17977830E-03 0.55912886E-04 0.12052046E-03
 0.27803506E+02 0.61785568E+03 0.14476829E-01 0.16567709E-01 0.57270895E-02 0.86263389E-02 0.11736451E+01 0.11736096E+01 0.11737689E+01 0.11737886E+01 -.94623212E-04 -.93006978E-04 -.43717462E-04 -.51334803E-04 0.10776122E-03 0.17947495E-03 0.55278833E-04 0.11983898E-03
 0.27804226E+02 0.61787168E+03 0.14435798E-01 0.16530443E-01 0.57079341E-02 0.85934201E-02 0.11736455E+01 0.11736101E+01 0.11737685E+01 0.11737881E+01 -.94434562E-04 -.92862655E-04 -.43636894E-04 -.51222654E-04 0.10744526E-03 0.17916899E-03 0.54644569E-04 0.11915705E-03
 0.27804946E+02 0.61788768E+03 0.14394874E-01 0.16493177E-01 0.56889697E-02 0.85606212E-02 0.11736459E+01 0.11736104E+01 0.11737681E+01 0.11737876E+01 -.94246259E-04 -.92718235E-04 -.43557200E-04 -.51110989E-04 0.10712705E-03 0.17886041E-03 0.54010108E-04 0.11847470E-03
 0.27805666E+02 0.61790368E+03 0.14354058E-01 0.16455913E-01 0.56701962E-02 0.85279425E-02 0.11736463E+01 0.11736108E+01 0.11737676E+01 0.11737871E+01 -.94058304E-04 -.92573719E-04 -.43478379E-04 -.50999813E-04 0.10680660E-03 0.17854924E-03 0.53375463E-04 0.11779194E-03
 0.27806386E+02 0.61791968E+03 0.14313352E-01 0.16418650E-01 0.56516137E-02 0.84953845E-02 0.11736467E+01 0.11736111E+01 0.11737672E+01 0.11737867E+01 -.93870702E-04 -.92429113E-04 -.43400433E-04 -.50889125E-04 0.10648392E-03 0.17823549E-03 0.52740646E-04 0.11710878E-03
 0.27807106E+02 0.61793568E+03 0.14272755E-01 0.16381389E-01 0.56332221E-02 0.84629476E-02 0.11736470E+01 0.11736114E+01 0.11737668E+01 0.11737862E+01 -.93683456E-04 -.92284420E-04 -.43323360E-04 -.50778926E-04 0.10615903E-03 0.17791917E-03 0.52105672E-04 0.11642524E-03
 0.27807826E+02 0.61795168E+03 0.14232269E-01 0.16344133E-01 0.56150212E-02 0.84306320E-02 0.11736473E+01 0.11736116E+01 0.11737664E+01 0.11737858E+01 -.93496569E-04 -.92139642E-04 -.43247160E-04 -.50669219E-04 0.10583192E-03 0.17760028E-03 0.51470552E-04 0.11574133E-03
 0.27808546E+02 0.61796768E+03 0.14191893E-01 0.16306880E-01 0.55970112E-02 0.83984383E-02 0.11736475E+01 0.11736118E+01 0.11737661E+01 0.11737854E+01 -.93310046E-04 -.91994783E-04 -.43171832E-04 -.50560003E-04 0.10550262E-03 0.17727885E-03 0.50835300E-04 0.11505707E-03
 0.27809266E+02 0.61798368E+03 0.14151629E-01 0.16269632E-01 0.55791918E-02 0.83663668E-02 0.11736476E+01 0.11736119E+01 0.11737658E+01 0.11737851E+01 -.93123889E-04 -.91849848E-04 -.43097379E-04 -.50451282E-04 0.10517114E-03 0.17695489E-03 0.50199929E-04 0.11437247E-03
 0.27809986E+02 0.61799968E+03 0.14111478E-01 0.16232390E-01 0.55615631E-02 0.83344178E-02 0.11736477E+01 0.11736119E+01 0.11737656E+01 0.11737848E+01 -.92938100E-04 -.91704839E-04 -.43023797E-04 -.50343054E-04 0.10483749E-03 0.17662840E-03 0.49564451E-04 0.11368755E-03
 0.27810706E+02 0.61801568E+03 0.14071439E-01 0.16195155E-01 0.55441251E-02 0.83025918E-02 0.11736477E+01 0.11736119E+01 0.11737654E+01 0.11737846E+01 -.92752685E-04 -.91559759E-04 -.42951087E-04 -.50235323E-04 0.10450168E-03 0.17629941E-03 0.48928880E-04 0.11300232E-03
 0.27811426E+02 0.61803168E+03 0.14031514E-01 0.16157927E-01 0.55268775E-02 0.82708890E-02 0.11736476E+01 0.11736118E+01 0.11737653E+01 0.11737844E+01 -.92567646E-04 -.91414613E-04 -.42879250E-04 -.50128088E-04 0.10416372E-03 0.17596791E-03 0.48293228E-04 0.11231680E-03
 0.27812146E+02 0.61804768E+03 0.13991703E-01 0.16120707E-01 0.55098205E-02 0.82393100E-02 0.11736475E+01 0.11736116E+01 0.11737653E+01 0.11737844E+01 -.92382987E-04 -.91269403E-04 -.42808284E-04 -.50021352E-04 0.10382362E-03 0.17563393E-03 0.47657509E-04 0.11163099E-03
 0.27812866E+02 0.61806368E+03 0.13952006E-01 0.16083496E-01 0.54929538E-02 0.82078549E-02 0.11736473E+01 0.11736114E+01 0.11737653E+01 0.11737844E+01 -.92198710E-04 -.91124133E-04 -.42738189E-04 -.49915116E-04 0.10348140E-03 0.17529747E-03 0.47021734E-04 0.11094492E-03
 0.27813586E+02 0.61807968E+03 0.13912425E-01 0.16046295E-01 0.54762774E-02 0.81765242E-02 0.11736470E+01 0.11736111E+01 0.11737654E+01 0.11737844E+01 -.92014820E-04 -.90978807E-04 -.42668965E-04 -.49809379E-04 0.10313707E-03 0.17495856E-03 0.46385917E-04 0.11025859E-03
 0.27814306E+02 0.61809568E+03 0.13872960E-01 0.16009105E-01 0.54597913E-02 0.81453183E-02 0.11736467E+01 0.11736108E+01 0.11737656E+01 0.11737845E+01 -.91831319E-04 -.90833428E-04 -.42600611E-04 -.49704144E-04 0.10279064E-03 0.17461719E-03 0.45750070E-04 0.10957203E-03
 0.27815026E+02 0.61811168E+03 0.13833612E-01 0.15971925E-01 0.54434953E-02 0.81142374E-02 0.11736464E+01 0.11736104E+01 0.11737658E+01 0.11737847E+01 -.91648211E-04 -.90687999E-04 -.42533127E-04 -.49599412E-04 0.10244212E-03 0.17427339E-03 0.45114206E-04 0.10888525E-03
 0.27815746E+02 0.61812768E+03 0.13794380E-01 0.15934758E-01 0.54273894E-02 0.80832821E-02 0.11736460E+01 0.11736101E+01 0.11737661E+01 0.11737850E+01 -.91465499E-04 -.90542523E-04 -.42466513E-04 -.49495183E-04 0.10209152E-03 0.17392716E-03 0.44478338E-04 0.10819826E-03
 0.27816466E+02 0.61814368E+03 0.13755266E-01 0.15897603E-01 0.54114738E-02 0.80524528E-02 0.11736457E+01 0.11736097E+01 0.11737664E+01 0.11737853E+01 -.91283186E-04 -.90397005E-04 -.42400769E-04 -.49391460E-04 0.10173886E-03 0.17357853E-03 0.43842479E-04 0.10751107E-03
 0.27817186E+02 0.61815968E+03 0.13716271E-01 0.15860462E-01 0.53957476E-02 0.80217493E-02 0.11736453E+01 0.11736092E+01 0.11737668E+01 0.11737856E+01 -.91101275E-04 -.90251446E-04 -.42335895E-04 -.49288245E-04 0.10138415E-03 0.17322749E-03 0.43206640E-04 0.10682370E-03
 0.27817906E+02 0.61817568E+03 0.13677395E-01 0.15823336E-01 0.53802110E-02 0.79911719E-02 0.11736449E+01 0.11736088E+01 0.11737673E+01 0.11737860E+01 -.90919770E-04 -.90105851E-04 -.42271890E-04 -.49185536E-04 0.10102739E-03 0.17287407E-03 0.42570834E-04 0.10613616E-03
 0.27818626E+02 0.61819168E+03 0.13638638E-01 0.15786224E-01 0.53648644E-02 0.79607217E-02 0.11736445E+01 0.11736084E+01 0.11737677E+01 0.11737864E+01 -.90738675E-04 -.89960223E-04 -.42208749E-04 -.49083334E-04 0.10066861E-03 0.17251827E-03 0.41935075E-04 0.10544848E-03
 0.27819346E+02 0.61820768E+03 0.13600001E-01 0.15749129E-01 0.53497075E-02 0.79303988E-02 0.11736441E+01 0.11736080E+01 0.11737681E+01 0.11737869E+01 -.90557994E-04 -.89814568E-04 -.42146474E-04 -.48981639E-04 0.10030781E-03 0.17216011E-03 0.41299375E-04 0.10476065E-03
 0.27820066E+02 0.61822368E+03 0.13561484E-01 0.15712050E-01 0.53347396E-02 0.79002028E-02 0.11736438E+01 0.11736077E+01 0.11737686E+01 0.11737873E+01 -.90377728E-04 -.89668886E-04 -.42085067E-04 -.48880455E-04 0.99945002E-04 0.17179960E-03 0.40663746E-04 0.10407270E-03
 0.27820786E+02 0.61823968E+03 0.13523089E-01 0.15674988E-01 0.53199611E-02 0.78701347E-02 0.11736435E+01 0.11736074E+01 0.11737690E+01 0.11737877E+01 -.90197881E-04 -.89523181E-04 -.42024524E-04 -.48779781E-04 0.99580204E-04 0.17143676E-03 0.40028200E-04 0.10338464E-03
 0.27821506E+02 0.61825568E+03 0.13484816E-01 0.15637945E-01 0.53053721E-02 0.78401950E-02 0.11736433E+01 0.11736072E+01 0.11737694E+01 0.11737880E+01 -.90018458E-04 -.89377458E-04 -.41964844E-04 -.48679616E-04 0.99213424E-04 0.17107159E-03 0.39392751E-04 0.10269649E-03
 0.27822226E+02 0.61827168E+03 0.13446665E-01 0.15600921E-01 0.52909719E-02 0.78103833E-02 0.11736431E+01 0.11736070E+01 0.11737698E+01 0.11737884E+01 -.89839460E-04 -.89231718E-04 -.41906029E-04 -.48579965E-04 0.98844676E-04 0.17070411E-03 0.38757411E-04 0.10200825E-03
 0.27822946E+02 0.61828768E+03 0.13408638E-01 0.15563916E-01 0.52767607E-02 0.77807004E-02 0.11736430E+01 0.11736068E+01 0.11737701E+01 0.11737886E+01 -.89660891E-04 -.89085966E-04 -.41848077E-04 -.48480828E-04 0.98473972E-04 0.17033434E-03 0.38122192E-04 0.10131994E-03
 0.27823666E+02 0.61830368E+03 0.13370733E-01 0.15526931E-01 0.52627384E-02 0.77511467E-02 0.11736430E+01 0.11736068E+01 0.11737703E+01 0.11737889E+01 -.89482754E-04 -.88940206E-04 -.41790987E-04 -.48382204E-04 0.98101322E-04 0.16996228E-03 0.37487106E-04 0.10063158E-03
 0.27824386E+02 0.61831968E+03 0.13332953E-01 0.15489968E-01 0.52489047E-02 0.77217221E-02 0.11736431E+01 0.11736068E+01 0.11737705E+01 0.11737890E+01 -.89305052E-04 -.88794439E-04 -.41734759E-04 -.48284096E-04 0.97726739E-04 0.16958795E-03 0.36852167E-04 0.99943182E-04
 0.27825106E+02 0.61833568E+03 0.13295297E-01 0.15453027E-01 0.52352596E-02 0.76924271E-02 0.11736432E+01 0.11736069E+01 0.11737707E+01 0.11737891E+01 -.89127788E-04 -.88648670E-04 -.41679393E-04 -.48186505E-04 0.97350236E-04 0.16921136E-03 0.36217386E-04 0.99254753E-04
 0.27825826E+02 0.61835168E+03 0.13257766E-01 0.15416108E-01 0.52218031E-02 0.76632623E-02 0.11736433E+01 0.11736070E+01 0.11737707E+01 0.11737892E+01 -.88950966E-04 -.88502901E-04 -.41624887E-04 -.48089431E-04 0.96971824E-04 0.16883252E-03 0.35582776E-04 0.98566311E-04
 0.27826546E+02 0.61836768E+03 0.13220362E-01 0.15379213E-01 0.52085346E-02 0.76342275E-02 0.11736436E+01 0.11736072E+01 0.11737707E+01 0.11737891E+01 -.88774588E-04 -.88357136E-04 -.41571241E-04 -.47992875E-04 0.96591515E-04 0.16845145E-03 0.34948349E-04 0.97877869E-04
 0.27827266E+02 0.61838368E+03 0.13183083E-01 0.15342342E-01 0.51954543E-02 0.76053233E-02 0.11736439E+01 0.11736074E+01 0.11737707E+01 0.11737890E+01 -.88598657E-04 -.88211378E-04 -.41518455E-04 -.47896838E-04 0.96209323E-04 0.16806816E-03 0.34314118E-04 0.97189441E-04
 0.27827986E+02 0.61839968E+03 0.13145931E-01 0.15305496E-01 0.51825623E-02 0.75765501E-02 0.11736442E+01 0.11736078E+01 0.11737705E+01 0.11737888E+01 -.88423176E-04 -.88065631E-04 -.41466526E-04 -.47801321E-04 0.95825257E-04 0.16768267E-03 0.33680094E-04 0.96501041E-04
 0.27828706E+02 0.61841568E+03 0.13108906E-01 0.15268676E-01 0.51698577E-02 0.75479077E-02 0.11736446E+01 0.11736081E+01 0.11737703E+01 0.11737886E+01 -.88248148E-04 -.87919897E-04 -.41415456E-04 -.47706326E-04 0.95439332E-04 0.16729497E-03 0.33046291E-04 0.95812682E-04
 0.27829426E+02 0.61843168E+03 0.13072009E-01 0.15231881E-01 0.51573412E-02 0.75193970E-02 0.11736450E+01 0.11736085E+01 0.11737701E+01 0.11737883E+01 -.88073577E-04 -.87774180E-04 -.41365243E-04 -.47611852E-04 0.95051558E-04 0.16690510E-03 0.32412719E-04 0.95124378E-04
 0.27830146E+02 0.61844768E+03 0.13035241E-01 0.15195114E-01 0.51450120E-02 0.74910178E-02 0.11736455E+01 0.11736089E+01 0.11737697E+01 0.11737880E+01 -.87899464E-04 -.87628483E-04 -.41315886E-04 -.47517901E-04 0.94661949E-04 0.16651306E-03 0.31779392E-04 0.94436142E-04
 0.27830866E+02 0.61846368E+03 0.12998601E-01 0.15158375E-01 0.51328702E-02 0.74627706E-02 0.11736459E+01 0.11736093E+01 0.11737694E+01 0.11737876E+01 -.87725813E-04 -.87482810E-04 -.41267385E-04 -.47424474E-04 0.94270516E-04 0.16611887E-03 0.31146322E-04 0.93747988E-04
 0.27831586E+02 0.61847968E+03 0.12962090E-01 0.15121664E-01 0.51209158E-02 0.74346558E-02 0.11736464E+01 0.11736097E+01 0.11737690E+01 0.11737871E+01 -.87552627E-04 -.87337163E-04 -.41219739E-04 -.47331571E-04 0.93877272E-04 0.16572253E-03 0.30513521E-04 0.93059929E-04
 0.27832306E+02 0.61849568E+03 0.12925710E-01 0.15084983E-01 0.51091482E-02 0.74066734E-02 0.11736468E+01 0.11736101E+01 0.11737686E+01 0.11737867E+01 -.87379909E-04 -.87191546E-04 -.41172947E-04 -.47239193E-04 0.93482228E-04 0.16532407E-03 0.29881000E-04 0.92371979E-04
 0.27833026E+02 0.61851168E+03 0.12889460E-01 0.15048331E-01 0.50975677E-02 0.73788240E-02 0.11736473E+01 0.11736105E+01 0.11737681E+01 0.11737862E+01 -.87207660E-04 -.87045962E-04 -.41127009E-04 -.47147342E-04 0.93085397E-04 0.16492349E-03 0.29248772E-04 0.91684152E-04
 0.27833746E+02 0.61852768E+03 0.12853340E-01 0.15011711E-01 0.50861738E-02 0.73511074E-02 0.11736477E+01 0.11736109E+01 0.11737677E+01 0.11737857E+01 -.87035885E-04 -.86900414E-04 -.41081923E-04 -.47056018E-04 0.92686792E-04 0.16452080E-03 0.28616849E-04 0.90996460E-04
 0.27834466E+02 0.61854368E+03 0.12817352E-01 0.14975121E-01 0.50749665E-02 0.73235244E-02 0.11736480E+01 0.11736112E+01 0.11737673E+01 0.11737853E+01 -.86864586E-04 -.86754906E-04 -.41037690E-04 -.46965221E-04 0.92286424E-04 0.16411603E-03 0.27985242E-04 0.90308917E-04
 0.27835186E+02 0.61855968E+03 0.12781496E-01 0.14938564E-01 0.50639456E-02 0.72960748E-02 0.11736484E+01 0.11736115E+01 0.11737668E+01 0.11737848E+01 -.86693765E-04 -.86609440E-04 -.40994307E-04 -.46874954E-04 0.91884306E-04 0.16370917E-03 0.27353965E-04 0.89621537E-04
 0.27835906E+02 0.61857568E+03 0.12745773E-01 0.14902040E-01 0.50531107E-02 0.72687591E-02 0.11736486E+01 0.11736117E+01 0.11737665E+01 0.11737844E+01 -.86523426E-04 -.86464020E-04 -.40951775E-04 -.46785216E-04 0.91480451E-04 0.16330026E-03 0.26723028E-04 0.88934333E-04
 0.27836626E+02 0.61859168E+03 0.12710182E-01 0.14865549E-01 0.50424620E-02 0.72415777E-02 0.11736488E+01 0.11736119E+01 0.11737661E+01 0.11737841E+01 -.86353572E-04 -.86318649E-04 -.40910092E-04 -.46696008E-04 0.91074870E-04 0.16288929E-03 0.26092443E-04 0.88247318E-04
 0.27837346E+02 0.61860768E+03 0.12674724E-01 0.14829093E-01 0.50319989E-02 0.72145304E-02 0.11736489E+01 0.11736120E+01 0.11737658E+01 0.11737837E+01 -.86184205E-04 -.86173330E-04 -.40869259E-04 -.46607331E-04 0.90667575E-04 0.16247629E-03 0.25462222E-04 0.87560506E-04
 0.27838066E+02 0.61862368E+03 0.12639400E-01 0.14792671E-01 0.50217215E-02 0.71876180E-02 0.11736490E+01 0.11736120E+01 0.11737656E+01 0.11737835E+01 -.86015327E-04 -.86028067E-04 -.40829273E-04 -.46519186E-04 0.90258580E-04 0.16206126E-03 0.24832378E-04 0.86873909E-04
 0.27838786E+02 0.61863968E+03 0.12604211E-01 0.14756285E-01 0.50116295E-02 0.71608402E-02 0.11736490E+01 0.11736120E+01 0.11737654E+01 0.11737833E+01 -.85846942E-04 -.85882862E-04 -.40790134E-04 -.46431573E-04 0.89847897E-04 0.16164421E-03 0.24202920E-04 0.86187542E-04
 0.27839506E+02 0.61865568E+03 0.12569156E-01 0.14719936E-01 0.50017226E-02 0.71341977E-02 0.11736489E+01 0.11736119E+01 0.11737653E+01 0.11737831E+01 -.85679052E-04 -.85737718E-04 -.40751841E-04 -.46344493E-04 0.89435537E-04 0.16122517E-03 0.23573863E-04 0.85501417E-04
 0.27840226E+02 0.61867168E+03 0.12534237E-01 0.14683624E-01 0.49920008E-02 0.71076904E-02 0.11736488E+01 0.11736117E+01 0.11737652E+01 0.11737831E+01 -.85511661E-04 -.85592640E-04 -.40714394E-04 -.46257947E-04 0.89021514E-04 0.16080415E-03 0.22945215E-04 0.84815548E-04
 0.27840946E+02 0.61868768E+03 0.12499453E-01 0.14647349E-01 0.49824637E-02 0.70813187E-02 0.11736486E+01 0.11736115E+01 0.11737652E+01 0.11737831E+01 -.85344770E-04 -.85447631E-04 -.40677790E-04 -.46171936E-04 0.88605840E-04 0.16038115E-03 0.22316991E-04 0.84129948E-04
 0.27841666E+02 0.61870368E+03 0.12464805E-01 0.14611113E-01 0.49731113E-02 0.70550829E-02 0.11736484E+01 0.11736112E+01 0.11737653E+01 0.11737831E+01 -.85178382E-04 -.85302692E-04 -.40642030E-04 -.46086460E-04 0.88188526E-04 0.15995619E-03 0.21689200E-04 0.83444630E-04
 0.27842386E+02 0.61871968E+03 0.12430294E-01 0.14574916E-01 0.49639431E-02 0.70289829E-02 0.11736481E+01 0.11736109E+01 0.11737655E+01 0.11737833E+01 -.85012501E-04 -.85157828E-04 -.40607112E-04 -.46001519E-04 0.87769587E-04 0.15952928E-03 0.21061855E-04 0.82759608E-04
 0.27843106E+02 0.61873568E+03 0.12395920E-01 0.14538760E-01 0.49549592E-02 0.70030194E-02 0.11736478E+01 0.11736106E+01 0.11737657E+01 0.11737835E+01 -.84847128E-04 -.85013042E-04 -.40573036E-04 -.45917116E-04 0.87349033E-04 0.15910044E-03 0.20434967E-04 0.82074893E-04
 0.27843826E+02 0.61875168E+03 0.12361684E-01 0.14502643E-01 0.49461590E-02 0.69771922E-02 0.11736474E+01 0.11736102E+01 0.11737659E+01 0.11737837E+01 -.84682267E-04 -.84868336E-04 -.40539799E-04 -.45833249E-04 0.86926878E-04 0.15866968E-03 0.19808548E-04 0.81390500E-04
 0.27844546E+02 0.61876768E+03 0.12327585E-01 0.14466568E-01 0.49375429E-02 0.69515021E-02 0.11736470E+01 0.11736098E+01 0.11737663E+01 0.11737840E+01 -.84517920E-04 -.84723714E-04 -.40507403E-04 -.45749921E-04 0.86503134E-04 0.15823702E-03 0.19182608E-04 0.80706441E-04
 0.27845266E+02 0.61878368E+03 0.12293625E-01 0.14430535E-01 0.49291100E-02 0.69259486E-02 0.11736466E+01 0.11736094E+01 0.11737667E+01 0.11737844E+01 -.84354089E-04 -.84579179E-04 -.40475847E-04 -.45667133E-04 0.86077813E-04 0.15780246E-03 0.18557160E-04 0.80022730E-04
 0.27845986E+02 0.61879968E+03 0.12259803E-01 0.14394545E-01 0.49208599E-02 0.69005317E-02 0.11736462E+01 0.11736090E+01 0.11737671E+01 0.11737848E+01 -.84190777E-04 -.84434732E-04 -.40445128E-04 -.45584884E-04 0.85650929E-04 0.15736602E-03 0.17932214E-04 0.79339379E-04
 0.27846706E+02 0.61881568E+03 0.12226121E-01 0.14358598E-01 0.49127934E-02 0.68752527E-02 0.11736458E+01 0.11736086E+01 0.11737675E+01 0.11737852E+01 -.84027989E-04 -.84290380E-04 -.40415242E-04 -.45503172E-04 0.85222492E-04 0.15692771E-03 0.17307782E-04 0.78656401E-04
 0.27847426E+02 0.61883168E+03 0.12192579E-01 0.14322694E-01 0.49049095E-02 0.68501112E-02 0.11736455E+01 0.11736082E+01 0.11737679E+01 0.11737856E+01 -.83865726E-04 -.84146125E-04 -.40386190E-04 -.45421999E-04 0.84792516E-04 0.15648755E-03 0.16683875E-04 0.77973809E-04
 0.27848146E+02 0.61884768E+03 0.12159176E-01 0.14286836E-01 0.48972078E-02 0.68251071E-02 0.11736452E+01 0.11736078E+01 0.11737684E+01 0.11737861E+01 -.83703990E-04 -.84001970E-04 -.40357972E-04 -.45341367E-04 0.84361013E-04 0.15604555E-03 0.16060506E-04 0.77291615E-04
 0.27848866E+02 0.61886368E+03 0.12125915E-01 0.14251023E-01 0.48896884E-02 0.68002410E-02 0.11736449E+01 0.11736075E+01 0.11737688E+01 0.11737865E+01 -.83542786E-04 -.83857916E-04 -.40330586E-04 -.45261276E-04 0.83927996E-04 0.15560172E-03 0.15437683E-04 0.76609834E-04
 0.27849586E+02 0.61887968E+03 0.12092794E-01 0.14215256E-01 0.48823513E-02 0.67755132E-02 0.11736447E+01 0.11736073E+01 0.11737692E+01 0.11737868E+01 -.83382114E-04 -.83713970E-04 -.40304028E-04 -.45181725E-04 0.83493476E-04 0.15515607E-03 0.14815421E-04 0.75928476E-04
 0.27850306E+02 0.61889568E+03 0.12059814E-01 0.14179536E-01 0.48751958E-02 0.67509235E-02 0.11736445E+01 0.11736071E+01 0.11737695E+01 0.11737872E+01 -.83221978E-04 -.83570131E-04 -.40278301E-04 -.45102715E-04 0.83057468E-04 0.15470863E-03 0.14193728E-04 0.75247555E-04
 0.27851026E+02 0.61891168E+03 0.12026977E-01 0.14143863E-01 0.48682215E-02 0.67264720E-02 0.11736444E+01 0.11736070E+01 0.11737698E+01 0.11737875E+01 -.83062380E-04 -.83426404E-04 -.40253401E-04 -.45024248E-04 0.82619982E-04 0.15425940E-03 0.13572617E-04 0.74567084E-04
 0.27851746E+02 0.61892768E+03 0.11994281E-01 0.14108238E-01 0.48614290E-02 0.67021597E-02 0.11736443E+01 0.11736069E+01 0.11737701E+01 0.11737877E+01 -.82903322E-04 -.83282792E-04 -.40229328E-04 -.44946322E-04 0.82181031E-04 0.15380840E-03 0.12952099E-04 0.73887074E-04
 0.27852466E+02 0.61894368E+03 0.11961728E-01 0.14072662E-01 0.48548170E-02 0.66779859E-02 0.11736444E+01 0.11736069E+01 0.11737703E+01 0.11737879E+01 -.82744808E-04 -.83139297E-04 -.40206080E-04 -.44868940E-04 0.81740628E-04 0.15335564E-03 0.12332185E-04 0.73207539E-04
 0.27853186E+02 0.61895968E+03 0.11929318E-01 0.14037135E-01 0.48483858E-02 0.66539511E-02 0.11736445E+01 0.11736070E+01 0.11737704E+01 0.11737880E+01 -.82586839E-04 -.82995923E-04 -.40183657E-04 -.44792103E-04 0.81298786E-04 0.15290113E-03 0.11712885E-04 0.72528491E-04
 0.27853906E+02 0.61897568E+03 0.11897052E-01 0.14001658E-01 0.48421353E-02 0.66300558E-02 0.11736446E+01 0.11736071E+01 0.11737705E+01 0.11737880E+01 -.82429418E-04 -.82852673E-04 -.40162057E-04 -.44715808E-04 0.80855516E-04 0.15244488E-03 0.11094212E-04 0.71849942E-04
 0.27854626E+02 0.61899168E+03 0.11864929E-01 0.13966232E-01 0.48360647E-02 0.66062995E-02 0.11736449E+01 0.11736073E+01 0.11737705E+01 0.11737880E+01 -.82272547E-04 -.82709549E-04 -.40141279E-04 -.44640059E-04 0.80410831E-04 0.15198692E-03 0.10476175E-04 0.71171905E-04
 0.27855346E+02 0.61900768E+03 0.11832950E-01 0.13930857E-01 0.48301742E-02 0.65826829E-02 0.11736452E+01 0.11736075E+01 0.11737705E+01 0.11737879E+01 -.82116229E-04 -.82566555E-04 -.40121321E-04 -.44564855E-04 0.79964744E-04 0.15152726E-03 0.98587864E-05 0.70494392E-04
 0.27856066E+02 0.61902368E+03 0.11801116E-01 0.13895534E-01 0.48244633E-02 0.65592061E-02 0.11736455E+01 0.11736079E+01 0.11737703E+01 0.11737877E+01 -.81960465E-04 -.82423693E-04 -.40102183E-04 -.44490196E-04 0.79517266E-04 0.15106590E-03 0.92420571E-05 0.69817415E-04
 0.27856786E+02 0.61903968E+03 0.11769427E-01 0.13860263E-01 0.48189318E-02 0.65358690E-02 0.11736459E+01 0.11736082E+01 0.11737701E+01 0.11737875E+01 -.81805259E-04 -.82280967E-04 -.40083863E-04 -.44416084E-04 0.79068412E-04 0.15060286E-03 0.86259975E-05 0.69140987E-04
 0.27857506E+02 0.61905568E+03 0.11737883E-01 0.13825046E-01 0.48135793E-02 0.65126721E-02 0.11736463E+01 0.11736086E+01 0.11737699E+01 0.11737872E+01 -.81650612E-04 -.82138379E-04 -.40066359E-04 -.44342517E-04 0.78618192E-04 0.15013816E-03 0.80106186E-05 0.68465120E-04
 0.27858226E+02 0.61907168E+03 0.11706484E-01 0.13789883E-01 0.48084058E-02 0.64896154E-02 0.11736468E+01 0.11736090E+01 0.11737696E+01 0.11737868E+01 -.81496527E-04 -.81995932E-04 -.40049671E-04 -.44269498E-04 0.78166620E-04 0.14967180E-03 0.73959317E-05 0.67789826E-04
