Time,latitude_deg,longitude_deg
s,,
227.6,35.0124583333333,139.015106388889
227.8,35.0124369444445,139.015056666667
228,35.0124138888889,139.015008055556
228.2,35.0123886111111,139.014960833333
228.4,35.0123630555556,139.014913611111
228.6,35.0123377777778,139.014866388889
228.8,35.0123125,139.014819166667
229,35.0122883333333,139.014774166667
229.2,35.0122661111111,139.014732222222
229.4,35.0122438888889,139.01469
229.6,35.0122216666667,139.014648055556
229.8,35.0121994444444,139.014606111111
230,35.0121761111111,139.014562777778
230.2,35.0121511111111,139.0145175
230.4,35.0121261111111,139.0144725
230.6,35.0121011111111,139.014427222222
230.8,35.0120761111111,139.014381944444
231,35.0120513888889,139.014336944444
231.2,35.0120269444445,139.0142925
231.4,35.0120025,139.014247777778
231.6,35.0119783333333,139.014203333333
231.8,35.0119538888889,139.014158611111
232,35.0119302777778,139.014113611111
232.2,35.0119083333333,139.014068055556
232.4,35.0118863888889,139.0140225
232.6,35.0118644444444,139.013976666667
232.8,35.0118425,139.013931111111
233,35.0118197222222,139.013885555556
233.2,35.0117963888889,139.013840277778
233.4,35.0117730555556,139.013795
233.6,35.0117497222222,139.013749444444
233.8,35.0117261111111,139.013704166667
234,35.0117041666667,139.013660555556
234.2,35.0116841666667,139.01362
234.4,35.0116641666667,139.013579444444
234.6,35.0116441666667,139.013538888889
234.8,35.0116241666667,139.013498333333
235,35.0116044444445,139.013457222222
235.2,35.0115847222222,139.013415
235.4,35.0115652777778,139.013373055556
235.6,35.0115455555556,139.013331111111
235.8,35.0115261111111,139.013289166667
236,35.0115061111111,139.013246388889
236.2,35.0114861111111,139.013202222222
236.4,35.0114661111111,139.013158333333
236.6,35.0114461111111,139.013111388889
236.8,35.0114261111111,139.013070277778
237,35.0114061111111,139.013026666667
237.2,35.0113852777778,139.012983611111
237.4,35.0113647222222,139.012940555556
237.6,35.0113441666667,139.012897777778
237.8,35.0113236111111,139.012854722222
238,35.0113027777778,139.012812222222
238.2,35.0112819444444,139.01277
238.4,35.0112608333333,139.012728055556
238.6,35.0112397222222,139.012686111111
238.8,35.0112188888889,139.012644166667
239,35.0111994444445,139.012602222222
239.2,35.0111819444445,139.012560277778
239.4,35.0111644444445,139.012518611111
239.6,35.0111472222222,139.012476666667
239.8,35.0111297222222,139.012435
240,35.0111105555556,139.012393611111
240.2,35.0110886111111,139.012353055556
240.4,35.0110669444445,139.0123125
240.6,35.011045,139.012271944444
240.8,35.0110233333333,139.012231388889
241,35.0110016666667,139.012191111111
241.2,35.0109805555556,139.012151388889
241.4,35.0109594444445,139.012111944444
241.6,35.0109380555556,139.012072222222
241.8,35.0109186111111,139.012032777778
242,35.0108980555556,139.011992222222
242.2,35.0108827777778,139.01195
242.4,35.0108672222222,139.011908055556
242.6,35.0108519444445,139.011866111111
242.8,35.0108366666667,139.011824166667
243,35.0108191666667,139.011782222222
243.2,35.0094097222222,139.01174
243.4,35.0107783333333,139.011698111111
243.6,35.0107577777778,139.011656111111
243.8,35.0107375,139.011614166667
244,35.0107155555556,139.011572777778
244.2,35.0106919444445,139.011532222222
